FIPS,County,State,FIPS_Year,Year,Total Population,Total Violent And Property Crimes Rate,Violent Crimes Rate,Violent Crimes Rate D,Property Crimes Rate,Property Crimes Rate D,Total Violent Crimes Rate: Rape Legacy Definition,Total Violent Crimes Rate: Murders And Nonnegligent Manslaughters Rate,Total Violent Crimes Rate: Rape Revised Definition Rate,Total Violent Crimes Rate: Rape Legacy Definition Rate,Total Violent Crimes Rate: Robberies Rate,Total Violent Crimes Rate: Aggravated Assaults Rate,Total Property Crimes Rate: Burglaries Rate,Total Property Crimes Rate: Larcenies Rate,Total Property Crimes Rate: Motor Vehicle Thefts Rate,Arsons Rate,Rape Legacy Definition Rate
19173,Taylor County,Iowa,19173_2013,2013,6187,355.5842896,0,1,355.5842896,2,0,0,0,0,0,0,129.3033781,193.9550671,32.32584451,0,17.40180698
19189,Winnebago County,Iowa,19189_2013,2013,10494,9.529254812,0,1,9.529254812,1,3.038206331,0,0,0,0,0,9.529254812,0,0,0,18.45306842
19191,Winneshiek County,Iowa,19191_2013,2013,20879,62.26351837,0,1,62.26351837,1,3.90080129,0,0,0,0,0,4.789501413,57.47401695,0,0,18.41336442
20019,Chautauqua County,Kansas,20019_2015,2015,3402,529.1005291,0,1,529.1005291,3,51.50616432,0,0,0,0,0,205.7613169,264.5502646,58.78894768,29.39447384,24.54803034
20019,Chautauqua County,Kansas,20019_2016,2016,3374,622.406639,0,1,622.406639,3,0,0,0,0,0,0,177.8304683,414.9377593,29.63841138,0,17.47996917
20031,Coffey County,Kansas,20031_2014,2014,8433,450.6106961,0,1,450.6106961,3,0,0,0,0,0,0,71.14905727,272.7380529,106.7235859,0,14.13370085
20047,Edwards County,Kansas,20047_2019,2019,2798,536.0972123,0,1,536.0972123,3,0,0,0,0,0,0,178.6990708,321.6583274,35.73981415,0,17.40492022
20053,Ellsworth County,Kansas,20053_2016,2016,6328,347.6611884,0,1,347.6611884,2,0,0,0,0,0,0,173.8305942,142.2250316,31.60556258,0,17.79988793
20063,Gove County,Kansas,20063_2016,2016,2589,386.2495172,0,1,386.2495172,2,0,0,0,0,0,0,38.62495172,270.374662,77.24990344,0,15.02780918
20071,Greeley County,Kansas,20071_2013,2013,1286,233.281493,0,1,233.281493,1,4.093239988,0,0,0,0,0,77.76049767,155.5209953,0,0,18.78979642
1049,DeKalb County,Alabama,01049_2017,2017,70937,1271.551,207.2261,3,1064.325,5,0,0,45.11045012,40.08866608,12.6873141,149.428366,349.6059884,538.5059983,176.2126958,0,13.56851957
20081,Haskell County,Kansas,20081_2019,2019,3968,554.4354839,0,1,554.4354839,3,0,0,0,0,0,0,126.0080645,378.0241935,50.40322581,0,16.42661145
1051,Elmore County,Alabama,01051_2017,2017,80957,1009.178,74.11342,3,935.0643,4,0,1.235223637,16.05790728,11.23063101,11.11701274,45.70327458,281.6309893,576.8494386,76.58386551,0,16.22932178
20109,Logan County,Kansas,20109_2015,2015,2825,176.9911504,0,1,176.9911504,1,0,0,0,0,0,0,35.39823009,70.79646018,70.79646018,0,15.5559483
1055,Etowah County,Alabama,01055_2017,2017,103363,609.5024,100.6163,3,508.8862,3,0,1.934928359,12.57703434,7.921225558,2.902392539,83.20191945,179.9483374,267.0201136,61.9177075,0,16.56771601
1059,Franklin County,Alabama,01059_2017,2017,31573,1016.691,95.0179,3,921.6736,4,0,0,28.50536851,23.79287383,3.167263168,63.34526336,319.89358,490.925791,110.8542109,0,15.66050511
20137,Norton County,Kansas,20137_2016,2016,5493,200.2548698,0,1,200.2548698,1,0,0,0,0,0,0,72.81995267,72.81995267,54.6149645,0,16.39417904
1061,Geneva County,Alabama,01061_2017,2017,26765,1064.823,216.7009,3,848.1226,4,0,0,26.15355875,21.2803454,11.20866804,179.3386886,272.7442556,463.2916122,112.0866804,0,15.39341688
20153,Rawlins County,Kansas,20153_2013,2013,2603,422.58932,0,1,422.58932,2,0,0,0,0,0,0,115.2516327,268.9204764,38.41721091,0,16.97280985
20153,Rawlins County,Kansas,20153_2015,2015,2506,119.7126895,0,1,119.7126895,1,80.8676354,0,0,0,0,0,39.90422985,79.8084597,0,39.90422985,29.92362709
20157,Republic County,Kansas,20157_2015,2015,4725,486.7724868,0,1,486.7724868,3,0,0,0,0,0,0,148.1481481,317.4603175,21.16402116,0,17.74981044
20181,Sherman County,Kansas,20181_2018,2018,5899,16.95202577,0,1,16.95202577,1,2.840524928,0,0,0,0,0,0,16.95202577,0,0,18.34934219
20193,Thomas County,Kansas,20193_2016,2016,7892,190.0658895,0,1,190.0658895,1,0,0,0,0,0,0,50.6842372,76.0263558,63.3552965,0,15.91628254
20195,Trego County,Kansas,20195_2015,2015,2927,341.6467373,0,1,341.6467373,2,0,0,0,0,0,0,136.6586949,102.4940212,102.4940212,0,14.99202709
1063,Greene County,Alabama,01063_2017,2017,8587,1525.562,372.6563,3,1152.906,5,0,0,0,0,34.93653197,337.719809,454.1749156,512.4024688,186.3281705,0,13.46917319
20195,Trego County,Kansas,20195_2018,2018,2793,572.8607232,0,1,572.8607232,3,69.04337617,0,0,0,0,0,179.018976,358.037952,35.8037952,35.8037952,27.47384889
20203,Wichita County,Kansas,20203_2015,2015,2157,1390.820584,0,1,1390.820584,5,0,0,0,0,0,0,92.72137228,1251.738526,46.36068614,0,15.00455311
21001,Adair County,Kentucky,21001_2016,2016,19280,103.7344398,0,1,103.7344398,1,0,0,0,0,0,0,57.05394191,25.93360996,20.74688797,0,17.60012688
1065,Hale County,Alabama,01065_2017,2017,15159,369.4175,112.1446,3,257.2729,2,0,0,6.59674121,2.12741863,0,105.5478594,59.37067089,138.5315654,59.37067089,0,16.179617
21011,Bath County,Kentucky,21011_2013,2013,12008,8.327781479,0,1,8.327781479,1,3.095992115,0,0,0,0,0,0,8.327781479,0,0,18.38195729
21011,Bath County,Kentucky,21011_2014,2014,12206,8.192692119,0,1,8.192692119,1,3.105202336,0,0,0,0,0,0,8.192692119,0,0,18.38289406
1067,Henry County,Alabama,01067_2017,2017,17187,360.7378,81.45692,3,279.2809,2,0,0,11.63670216,7.004767914,0,69.82021295,98.91196835,151.2771281,29.0917554,0,17.57824418
21011,Bath County,Kentucky,21011_2018,2018,12383,88.83146249,0,1,88.83146249,1,0,0,0,0,0,0,16.151175,32.30235,40.37793749,0,16.60450667
21017,Bourbon County,Kentucky,21017_2015,2015,20116,447.4050507,0,1,447.4050507,3,0,0,0,0,0,0,213.7601909,208.7890237,24.85583615,0,18.18708962
21023,Bracken County,Kentucky,21023_2016,2016,8400,440.4761905,0,1,440.4761905,3,0,0,0,0,0,0,178.5714286,226.1904762,35.71428571,0,17.54475506
21025,Breathitt County,Kentucky,21025_2015,2015,13484,0,0,1,0,1,3.117500554,0,0,0,0,0,0,0,0,0,18.39503926
21025,Breathitt County,Kentucky,21025_2016,2016,13284,0,0,1,0,1,3.107318464,0,0,0,0,0,0,0,0,0,18.3942067
21025,Breathitt County,Kentucky,21025_2018,2018,12726,15.7158573,0,1,15.7158573,1,0,0,0,0,0,0,0,7.85792865,7.85792865,0,17.74361177
21037,Campbell County,Kentucky,21037_2014,2014,91833,5.444665861,0,1,5.444665861,1,7.141350181,0,0,0,0,0,0,5.444665861,0,0,18.7166529
21037,Campbell County,Kentucky,21037_2015,2015,92066,0,0,1,0,1,7.118145742,0,0,0,0,0,0,0,0,0,18.72215867
21037,Campbell County,Kentucky,21037_2016,2016,92211,1.084469315,0,1,1.084469315,1,7.132512323,0,0,0,0,0,0,1.084469315,0,0,18.72185882
1069,Houston County,Alabama,01069_2017,2017,103891,657.4198,99.14237,3,558.2774,3,0,1.92509457,11.55056742,6.686280231,9.625472851,76.04123553,138.6068091,381.1687249,38.50189141,0,16.93748791
21037,Campbell County,Kentucky,21037_2019,2019,93584,0,0,1,0,1,7.195427809,0,0,0,0,0,0,0,0,0,18.72847776
1073,Jefferson County,Alabama,01073_2017,2017,659096,456.8379,106.2061,3,350.6318,2,58.85625152,0.75861483,5.158580844,0.812660612,24.73084346,75.55803707,182.5227281,147.7781689,20.33087744,3.480742358,24.08797559
21053,Clinton County,Kentucky,21053_2013,2013,10136,0,0,1,0,1,2.947052359,0,0,0,0,0,0,0,0,0,18.38110228
21053,Clinton County,Kentucky,21053_2019,2019,10218,146.7997651,0,1,146.7997651,1,0,0,0,0,0,0,19.57330202,58.71990605,68.50655706,0,15.5449079
21055,Crittenden County,Kentucky,21055_2013,2013,9222,151.810887,0,1,151.810887,1,0,0,0,0,0,0,32.53090436,108.4363479,10.84363479,0,17.69464288
21055,Crittenden County,Kentucky,21055_2015,2015,9183,239.5731243,0,1,239.5731243,1,4.57355511,0,0,0,0,0,108.8968747,130.6762496,0,0,19.07364401
21055,Crittenden County,Kentucky,21055_2016,2016,9188,141.4888986,0,1,141.4888986,1,0,0,0,0,0,0,43.53504571,87.07009142,10.88376143,0,17.79836047
21057,Cumberland County,Kentucky,21057_2013,2013,6815,704.3286867,0,1,704.3286867,4,7.81241218,0,0,0,0,0,410.8584006,293.4702861,0,0,21.16139414
21057,Cumberland County,Kentucky,21057_2014,2014,6745,415.1223128,0,1,415.1223128,2,0.591942496,0,0,0,0,0,296.5159377,103.7805782,14.82579689,0,19.35044935
21057,Cumberland County,Kentucky,21057_2015,2015,6759,147.9508803,0,1,147.9508803,1,0,0,0,0,0,0,88.77052818,29.59017606,29.59017606,0,17.49273638
21057,Cumberland County,Kentucky,21057_2016,2016,6738,133.5707925,0,1,133.5707925,1,0,0,0,0,0,0,29.68239834,74.20599584,29.68239834,0,17.03361344
1075,Lamar County,Alabama,01075_2017,2017,14066,540.31,63.98407,3,476.3259,3,0,0,21.32802502,16.57489993,0,42.65605005,177.7335419,263.045642,35.54670837,0,17.79885308
21057,Cumberland County,Kentucky,21057_2018,2018,6659,105.120889,0,1,105.120889,1,3.53811619,0,0,0,0,0,75.0863493,30.03453972,0,0,18.89692603
21057,Cumberland County,Kentucky,21057_2019,2019,6614,151.194436,0,1,151.194436,1,0,0,0,0,0,0,90.71666163,15.1194436,45.35833081,0,16.94278188
21063,Elliott County,Kentucky,21063_2014,2014,7672,13.03441084,0,1,13.03441084,1,2.905557615,0,0,0,0,0,0,13.03441084,0,0,18.35998648
21063,Elliott County,Kentucky,21063_2015,2015,7648,0,0,1,0,1,2.820387153,0,0,0,0,0,0,0,0,0,18.37074529
21063,Elliott County,Kentucky,21063_2016,2016,7588,0,0,1,0,1,2.817332525,0,0,0,0,0,0,0,0,0,18.37049552
21063,Elliott County,Kentucky,21063_2019,2019,7517,0,0,1,0,1,2.813717883,0,0,0,0,0,0,0,0,0,18.37019996
1077,Lauderdale County,Alabama,01077_2017,2017,92641,218.046,39.93912,2,178.1069,1,0,0,4.317742684,0,1.079435671,34.54194147,44.25686251,93.91090338,39.93911983,0,16.65161181
21067,Fayette County,Kentucky,21067_2018,2018,323780,0,0,1,0,1,18.91481036,0,0,0,0,0,0,0,0,0,19.68673257
21067,Fayette County,Kentucky,21067_2019,2019,323152,0,0,1,0,1,18.8828386,0,0,0,0,0,0,0,0,0,19.68411835
21075,Fulton County,Kentucky,21075_2014,2014,6265,462.8890662,0,1,462.8890662,3,31.2884545,0,0,0,0,0,127.6935355,303.2721468,31.92338388,15.96169194,21.80727416
21075,Fulton County,Kentucky,21075_2016,2016,6179,258.9415763,0,1,258.9415763,2,4.550686437,0,0,0,0,0,113.2869396,145.6546367,0,0,19.08112859
21075,Fulton County,Kentucky,21075_2018,2018,6120,81.69934641,0,1,81.69934641,1,0,0,0,0,0,0,16.33986928,49.01960784,16.33986928,0,17.48175894
21075,Fulton County,Kentucky,21075_2019,2019,5969,217.7919249,0,1,217.7919249,1,0,0,0,0,0,0,67.01289998,117.272575,33.50644999,0,17.0700609
1079,Lawrence County,Alabama,01079_2017,2017,33433,1277.181,212.365,3,1064.816,5,0,5.982113481,26.91951066,22.17023783,8.973170221,170.4902342,302.0967308,616.1576885,146.5617803,0,13.99910674
21079,Garrard County,Kentucky,21079_2019,2019,17666,0,0,1,0,1,3.330408067,0,0,0,0,0,0,0,0,0,18.412448
21087,Green County,Kentucky,21087_2014,2014,11043,54.33306167,0,1,54.33306167,1,13.49032005,0,0,0,0,0,18.11102056,9.055510278,27.16653083,9.055510278,19.26270579
21087,Green County,Kentucky,21087_2016,2016,11060,117.5406872,0,1,117.5406872,1,0,0,0,0,0,0,54.24954792,45.2079566,18.08318264,0,17.6633196
21091,Hancock County,Kentucky,21091_2015,2015,8692,184.0773125,0,1,184.0773125,1,0,0,0,0,0,0,115.0483203,34.51449609,34.51449609,0,17.47116729
21091,Hancock County,Kentucky,21091_2018,2018,8758,102.7631879,0,1,102.7631879,1,0,0,0,0,0,0,34.25439598,57.09065997,11.41813199,0,17.76505663
21103,Henry County,Kentucky,21103_2015,2015,15620,70.42253521,0,1,70.42253521,1,0.688309375,0,0,0,0,0,32.01024328,32.01024328,6.402048656,0,18.04203324
21103,Henry County,Kentucky,21103_2016,2016,15818,107.4724997,0,1,107.4724997,1,0,0,0,0,0,0,44.25338222,50.57529397,12.64382349,0,17.78425691
21105,Hickman County,Kentucky,21105_2013,2013,4748,294.8609941,0,1,294.8609941,2,0,0,0,0,0,0,147.4304971,105.3074979,42.12299916,0,17.29654941
21105,Hickman County,Kentucky,21105_2014,2014,4734,464.7232784,0,1,464.7232784,3,0,0,0,0,0,0,211.2378538,232.3616392,21.12378538,0,18.29607703
21105,Hickman County,Kentucky,21105_2019,2019,4380,296.803653,0,1,296.803653,2,0,0,0,0,0,0,114.1552511,136.9863014,45.66210046,0,16.89890239
1081,Lee County,Alabama,01081_2017,2017,153947,969.1647,272.8212,3,696.3436,4,0,1.299148408,12.99148408,8.210789529,7.794890449,250.7356428,164.3422736,457.3002397,74.70103347,0,15.76276589
21111,Jefferson County,Kentucky,21111_2018,2018,770517,0.12978299,0,1,0.12978299,1,37.5005431,0,0,0,0,0,0.12978299,0,0,0,21.0822345
21117,Kenton County,Kentucky,21117_2013,2013,163367,7.345424719,0,1,7.345424719,1,10.21594701,0,0,0,0,0,0,6.121187265,1.224237453,0,18.90449399
21117,Kenton County,Kentucky,21117_2018,2018,166051,1.806673853,0,1,1.806673853,1,10.89639153,0,0,0,0,0,0,1.806673853,0,0,19.02863668
21117,Kenton County,Kentucky,21117_2019,2019,166998,3.592857399,0,1,3.592857399,1,10.67267069,0,0,0,0,0,0,2.994047833,0.598809567,0,18.97809099
21119,Knott County,Kentucky,21119_2013,2013,16064,205.4282869,0,1,205.4282869,1,0,0,0,0,0,0,56.02589641,124.501992,24.90039841,0,17.29101599
21119,Knott County,Kentucky,21119_2014,2014,15892,132.1419582,0,1,132.1419582,1,0,0,0,0,0,0,25.1698968,81.80216461,25.1698968,0,17.14581121
21119,Knott County,Kentucky,21119_2016,2016,15544,64.33350489,0,1,64.33350489,1,0,0,0,0,0,0,12.86670098,38.60010293,12.86670098,0,17.58974117
1083,Limestone County,Alabama,01083_2017,2017,90257,1295.19,170.6239,3,1124.567,5,0,2.215894612,31.02252457,25.98847602,11.07947306,126.3059929,314.6570349,719.0578016,90.85167909,0,15.9558969
21119,Knott County,Kentucky,21119_2018,2018,15126,105.7781304,0,1,105.7781304,1,0,0,0,0,0,0,19.83339944,52.88906519,33.05566574,0,16.8642435
21127,Lawrence County,Kentucky,21127_2015,2015,15745,368.3709114,0,1,368.3709114,2,0,0,0,0,0,0,190.5366783,127.0244522,50.80978088,0,17.20539308
1085,Lowndes County,Alabama,01085_2017,2017,10565,2877.426,643.6346,3,2233.791,5,0,9.465215334,113.582584,105.7248478,104.1173687,416.4694747,899.1954567,1050.638902,283.95646,0,13.16505651
21129,Lee County,Kentucky,21129_2013,2013,7659,78.33920877,0,1,78.33920877,1,3.325493779,0,0,0,0,0,0,78.33920877,0,0,18.30552823
21129,Lee County,Kentucky,21129_2014,2014,7594,79.00974454,0,1,79.00974454,1,3.32650321,0,0,0,0,0,0,79.00974454,0,0,18.30469904
1087,Macon County,Alabama,01087_2017,2017,19684,889.0469,116.8462,3,772.2007,4,0,0,15.24080471,10.79671633,0,101.6053648,355.6187767,309.8963625,106.685633,0,16.20790688
21129,Lee County,Kentucky,21129_2018,2018,7033,99.53078345,0,1,99.53078345,1,0,0,0,0,0,0,28.4373667,42.65605005,28.4373667,0,17.12024985
21131,Leslie County,Kentucky,21131_2015,2015,10711,0,0,1,0,1,2.976325869,0,0,0,0,0,0,0,0,0,18.38349588
1089,Madison County,Alabama,01089_2017,2017,349973,701.197,108.5798,3,592.6171,3,0,1.714417969,8.857826175,4.022320192,9.143562503,88.86399808,156.8692442,371.1714904,64.57641018,0,15.70549999
21135,Lewis County,Kentucky,21135_2016,2016,13442,89.2724297,0,1,89.2724297,1,3.762488409,0,0,0,0,0,59.51495313,29.75747657,0,0,18.81023101
21143,Lyon County,Kentucky,21143_2013,2013,8463,401.7487888,0,1,401.7487888,2,0.56269106,0,0,0,0,0,165.4259719,224.5066761,11.81614085,0,18.4114398
21143,Lyon County,Kentucky,21143_2014,2014,8430,260.9727165,0,1,260.9727165,2,4.641688267,0,0,0,0,0,83.03677343,177.9359431,0,0,18.8398838
1091,Marengo County,Alabama,01091_2017,2017,20066,1310.675,259.1448,3,1051.53,5,0,9.967108542,29.90132563,24.7454954,19.93421708,199.3421708,493.3718728,448.5198844,109.638194,0,16.87373235
21143,Lyon County,Kentucky,21143_2018,2018,8009,511.9240854,0,1,511.9240854,3,0,0,0,0,0,0,274.6909727,212.2612061,24.97190661,0,18.59439954
21153,Magoffin County,Kentucky,21153_2014,2014,12913,54.20893673,0,1,54.20893673,1,0,0,0,0,0,0,7.744133819,38.72066909,7.744133819,0,17.75025339
21153,Magoffin County,Kentucky,21153_2015,2015,12808,187.3828857,0,1,187.3828857,1,0,0,0,0,0,0,54.65334166,117.1143036,15.61524047,0,17.64320626
21153,Magoffin County,Kentucky,21153_2018,2018,12362,97.07167125,0,1,97.07167125,1,5.09216016,0,0,0,0,0,16.17861188,40.44652969,40.44652969,8.089305938,17.70215309
21165,Menifee County,Kentucky,21165_2014,2014,6287,699.8568475,0,1,699.8568475,4,0,0,0,0,0,0,318.1167488,334.0225863,47.71751233,0,17.84747393
21165,Menifee County,Kentucky,21165_2015,2015,6358,298.836112,0,1,298.836112,2,4.851016255,0,0,0,0,0,141.5539478,157.2821642,0,0,19.28124243
21165,Menifee County,Kentucky,21165_2018,2018,6451,418.5397613,0,1,418.5397613,2,23.01321338,0,0,0,0,0,186.0176717,186.0176717,46.50441792,15.50147264,20.87284694
21165,Menifee County,Kentucky,21165_2019,2019,6489,154.1069502,0,1,154.1069502,1,0,0,0,0,0,0,30.82139004,61.64278009,61.64278009,0,15.87445054
21169,Metcalfe County,Kentucky,21169_2014,2014,9990,490.4904905,0,1,490.4904905,3,8.191191402,0,0,0,0,0,310.3103103,130.1301301,50.05005005,10.01001001,19.60906842
21169,Metcalfe County,Kentucky,21169_2018,2018,10030,817.5473579,0,1,817.5473579,4,0,0,0,0,0,0,348.9531406,398.8035892,69.79062812,0,17.12332735
21171,Monroe County,Kentucky,21171_2014,2014,10704,0,0,1,0,1,2.975969496,0,0,0,0,0,0,0,0,0,18.38346674
21171,Monroe County,Kentucky,21171_2015,2015,10667,0,0,1,0,1,2.974085809,0,0,0,0,0,0,0,0,0,18.38331271
1093,Marion County,Alabama,01093_2017,2017,30239,568.8019,62.83277,3,505.9691,3,0,0,6.61397533,2.125826422,0,56.2187903,208.3402229,248.0240749,49.60481497,0,17.27840315
21171,Monroe County,Kentucky,21171_2019,2019,10650,84.50704225,0,1,84.50704225,1,0,0,0,0,0,0,9.389671362,56.33802817,18.77934272,0,17.32743805
1095,Marshall County,Alabama,01095_2017,2017,94534,648.444,107.8977,3,540.5463,3,0,1.057820467,13.75166607,9.091324379,3.1734614,89.91473967,177.7138384,296.1897307,66.6426894,0,16.37822307
1097,Mobile County,Alabama,01097_2017,2017,414291,606.0957,32.82717,2,573.2686,3,0,1.206881154,2.655138538,0,5.068900845,23.89624684,175.721896,316.2028622,81.34378975,0,15.0802867
21181,Nicholas County,Kentucky,21181_2019,2019,7269,27.51410098,0,1,27.51410098,1,30.8917841,0,0,0,0,0,13.75705049,0,13.75705049,13.75705049,22.01374043
21185,Oldham County,Kentucky,21185_2013,2013,62454,11.20824927,0,1,11.20824927,1,5.684714046,0,0,0,0,0,1.601178467,9.607070804,0,0,18.60272892
21185,Oldham County,Kentucky,21185_2015,2015,64875,10.78998073,0,1,10.78998073,1,5.808939975,0,0,0,0,0,4.624277457,6.165703276,0,0,18.63803199
1099,Monroe County,Alabama,01099_2017,2017,21975,668.942,177.4744,3,491.4676,3,26.87451168,0,0,0,18.20250284,159.2718999,182.0250284,277.5881684,31.85437998,0,20.68294757
21185,Oldham County,Kentucky,21185_2018,2018,66470,6.017752369,0,1,6.017752369,1,5.853799357,0,0,0,0,0,0,6.017752369,0,0,18.61059494
21185,Oldham County,Kentucky,21185_2019,2019,66799,4.491085196,0,1,4.491085196,1,5.864346722,0,0,0,0,0,2.994056797,1.497028399,0,0,18.63787387
21187,Owen County,Kentucky,21187_2014,2014,10645,197.2757163,0,1,197.2757163,1,4.368824087,0,0,0,0,0,103.334899,93.94081729,0,0,19.06919865
21187,Owen County,Kentucky,21187_2016,2016,10642,375.8691975,0,1,375.8691975,2,1.37389404,0,0,0,0,0,187.9345988,178.5378688,9.396729938,0,18.80725742
21189,Owsley County,Kentucky,21189_2014,2014,4508,88.73114463,0,1,88.73114463,1,3.285799181,0,0,0,0,0,44.36557232,44.36557232,0,0,18.6488302
21189,Owsley County,Kentucky,21189_2015,2015,4461,313.8309796,0,1,313.8309796,2,0,0,0,0,0,0,89.66599417,179.3319883,44.83299709,0,16.70362366
1101,Montgomery County,Alabama,01101_2017,2017,227392,221.6437,50.57346,2,171.0702,1,15.55828219,0,0.879538418,0,6.156768928,43.5371517,53.65184351,97.62876442,19.78961441,0,18.94467968
21189,Owsley County,Kentucky,21189_2019,2019,4415,362.400906,0,1,362.400906,2,0,0,0,0,0,0,67.95016988,67.95016988,226.5005663,0,9.990404894
21197,Powell County,Kentucky,21197_2015,2015,12269,448.2842937,0,1,448.2842937,3,2.322056698,0,0,0,0,0,195.6149645,244.5187057,8.150623523,0,18.90480401
21197,Powell County,Kentucky,21197_2016,2016,12308,276.2430939,0,1,276.2430939,2,0,0,0,0,0,0,81.2479688,146.2463438,48.74878128,0,16.54258113
1103,Morgan County,Alabama,01103_2017,2017,119555,357.1578,119.6102,3,237.5476,1,0,0,9.200786249,4.495424906,0.836435114,109.5729999,131.3203128,91.17142738,15.05583204,0,18.24522378
21197,Powell County,Kentucky,21197_2019,2019,12359,64.73015616,0,1,64.73015616,1,0,0,0,0,0,0,16.18253904,32.36507808,16.18253904,0,17.5028896
21201,Robertson County,Kentucky,21201_2013,2013,2220,45.04504505,0,1,45.04504505,1,2.834159517,0,0,0,0,0,0,45.04504505,0,0,18.31062359
21201,Robertson County,Kentucky,21201_2014,2014,2197,0,0,1,0,1,2.542874275,0,0,0,0,0,0,0,0,0,18.34805399
21201,Robertson County,Kentucky,21201_2015,2015,2138,0,0,1,0,1,2.539870559,0,0,0,0,0,0,0,0,0,18.34780838
21201,Robertson County,Kentucky,21201_2016,2016,2155,139.2111369,0,1,139.2111369,1,3.437330583,0,0,0,0,0,0,139.2111369,0,0,18.23190509
1109,Pike County,Alabama,01109_2017,2017,33277,321.5434,57.09649,2,264.4469,2,0,0,9.015235748,4.301052301,3.005078583,45.07617874,99.16759323,153.2590077,12.02031433,0,18.11249978
21201,Robertson County,Kentucky,21201_2018,2018,2135,234.1920375,0,1,234.1920375,1,0,0,0,0,0,0,140.5152225,46.83840749,46.83840749,0,17.17109419
21201,Robertson County,Kentucky,21201_2019,2019,2108,379.5066414,0,1,379.5066414,2,0,0,0,0,0,0,47.43833017,284.629981,47.43833017,0,16.17077482
21215,Spencer County,Kentucky,21215_2018,2018,18794,372.4592955,0,1,372.4592955,2,0,0,0,0,0,0,143.6628711,207.5130361,21.28338832,0,17.86529682
21215,Spencer County,Kentucky,21215_2019,2019,19351,222.2107385,0,1,222.2107385,1,0,0,0,0,0,0,67.1799907,124.0245982,31.00614955,0,17.13299872
21219,Todd County,Kentucky,21219_2014,2014,12520,670.9265176,0,1,670.9265176,4,0,0,0,0,0,0,351.4376997,271.5654952,47.92332268,0,18.14522353
21223,Trimble County,Kentucky,21223_2013,2013,8842,11.30965845,0,1,11.30965845,1,2.954014512,0,0,0,0,0,0,11.30965845,0,0,18.36629379
21223,Trimble County,Kentucky,21223_2014,2014,8786,45.52697473,0,1,45.52697473,1,3.212943551,0,0,0,0,0,34.14523105,11.38174368,0,0,18.61852978
21223,Trimble County,Kentucky,21223_2015,2015,8769,68.42285323,0,1,68.42285323,1,3.359620101,0,0,0,0,0,34.21142662,34.21142662,0,0,18.59992962
21223,Trimble County,Kentucky,21223_2019,2019,8471,129.8547987,0,1,129.8547987,1,16.95532869,0,0,0,0,0,47.21992681,47.21992681,35.41494511,11.8049817,19.66363845
21229,Washington County,Kentucky,21229_2013,2013,11912,201.4775017,0,1,201.4775017,1,0,0,0,0,0,0,100.7387508,83.94895903,16.78979181,0,17.95388253
21229,Washington County,Kentucky,21229_2014,2014,11959,209.0475792,0,1,209.0475792,1,0,0,0,0,0,0,83.61903169,91.98093486,33.44761268,0,17.2109631
21231,Wayne County,Kentucky,21231_2013,2013,20659,280.7493102,0,1,280.7493102,2,0,0,0,0,0,0,193.620214,67.76707488,19.3620214,0,18.47756282
21231,Wayne County,Kentucky,21231_2018,2018,20468,205.1983584,0,1,205.1983584,1,0,0,0,0,0,0,68.3994528,78.17080321,58.6281024,4.8856752,16.51307524
21233,Webster County,Kentucky,21233_2013,2013,13401,52.23490784,0,1,52.23490784,1,0,0,0,0,0,0,7.462129692,29.84851877,14.92425938,0,17.49488638
21233,Webster County,Kentucky,21233_2015,2015,13170,167.0463174,0,1,167.0463174,1,12.73177367,0,0,0,0,0,53.15110099,91.11617312,22.77904328,7.593014427,19.34098602
21233,Webster County,Kentucky,21233_2019,2019,12942,162.2624015,0,1,162.2624015,1,0,0,0,0,0,0,54.08746716,69.54102921,38.63390512,0,16.85864718
21237,Wolfe County,Kentucky,21237_2013,2013,7253,413.6219495,0,1,413.6219495,2,0.016107641,0,0,0,0,0,137.8739832,261.960568,13.78739832,0,18.04061535
21237,Wolfe County,Kentucky,21237_2015,2015,7259,358.1760573,0,1,358.1760573,2,0,0,0,0,0,0,82.65601322,179.0880287,96.43201543,0,14.73829457
1111,Randolph County,Alabama,01111_2017,2017,22615,831.3066,26.53106,1,804.7756,4,0,0,4.421843909,0.060046515,0,22.10921954,300.6853858,428.9188592,75.17134645,0,16.60199144
21237,Wolfe County,Kentucky,21237_2018,2018,7177,181.1341786,0,1,181.1341786,1,0,0,0,0,0,0,55.73359342,69.66699178,55.73359342,0,16.24322848
21237,Wolfe County,Kentucky,21237_2019,2019,7157,251.502026,0,1,251.502026,2,0,0,0,0,0,0,97.80634344,97.80634344,55.88933911,0,16.46891391
21239,Woodford County,Kentucky,21239_2014,2014,25563,70.41427063,0,1,70.41427063,1,4.204926864,0,0,0,0,0,15.64761569,54.76665493,0,0,18.51542208
21239,Woodford County,Kentucky,21239_2015,2015,25793,69.78637615,0,1,69.78637615,1,4.226526115,0,0,0,0,0,27.13914628,42.64722987,0,0,18.61146432
21239,Woodford County,Kentucky,21239_2016,2016,26124,126.3206247,0,1,126.3206247,1,2.785913883,0,0,0,0,0,19.13948859,103.3532384,3.827897719,0,18.16111493
